x,y,z
0.1,5.8,2333999104.0
0.2,7.9,11278680064.0
0.30000000000000004,8.6,18153734144.0
0.4,9.6,27362263040.0
0.5,10.4,38612762624.0
0.6,11.1,49021452288.0
0.7000000000000001,11.7,59169046528.0
0.8,12.4,67654123520.0
0.9,12.9,78513176576.0
1.0,13.4,85765128192.0
