Lengths(Trotter-TEPAI),165,248.9837315557171
0.1,0.9992484623156739,0.0
0.2,0.9970670169341144,0.0005633302108964509
0.30000000000000004,0.9937858392159924,0.0015685602604471683
0.4,0.9884184105091929,0.001900566798634085
0.5,0.9813137167179159,0.002576215972560587
0.6,0.9731419353773265,0.002949626840477801
0.7000000000000001,0.9631300894319835,0.004300473466443923
0.8,0.9535002452818002,0.005351945569416961
0.9,0.9400837431398281,0.0058699894508964295
1.0,0.9249263863018895,0.00841420068059781
