Lengths(Trotter-TEPAI),405,248.9837315557171
2.0,0.6967340070517974,0.0
2.1,0.6761775375599314,0.002300580248083488
2.2,0.6599216594731615,0.0019131478767208047
2.3,0.6348403920764039,0.005091172915295339
2.4,0.6167549323695242,0.008060056599948726
2.5,0.5956421732218663,0.010669778018026968
2.6,0.5788962435490954,0.012223764529488803
2.7,0.5633018801400037,0.013241918898937615
2.8,0.5518564278830675,0.013919515655659282
2.9,0.5340231597432373,0.01298839283240907
3.0,0.5231909272356535,0.007937618719424694
