x,y,z,l
0.25,4,1024,25920
0.5,4,1024,51520
0.75,4,1024,77120
1.0,4,1024,102720
1.25,4,1024,128320
1.5,4,1024,153920
1.75,4,1024,179520
2.0,4,1024,205120
2.25,4,1024,230720
2.5,4,1024,256320
2.75,4,1024,281920
3.0,4,1024,307520
