trotter1,trotter2,TEPAI
"[802.1, 1604.2, 2406.3, 3208.4, 4010.5, 4812.6, 5614.7, 6416.8, 7218.900000000001, 8021.0]","[1602.1, 3204.2, 4806.299999999999, 6408.4, 8010.5, 9612.599999999999, 11214.699999999999, 12816.8, 14418.9, 16021.0]","[113.73986266706561, 227.47972533413122, 341.2195880011968, 454.95945066826243, 568.699313335328, 682.4391760023937, 796.1790386694593, 909.9189013365249, 1023.6587640035905, 1137.398626670656]"
