x,y,z
3.0,30.7,2.085749936021075264318472192E+29
3.1,31.9,2.641289646219298476071583744E+29
3.2,33.0,3.380449679345960198159162409E+29
3.3,34.8,5.230389539196531844180114145E+29
3.4,35.8,7.483218912031190374567378944E+29
3.5,36.9,1.108026933851617343788862669E+30
3.6,37.5,1.462867781752530236179281347E+30
3.7,38.1,1.911331885461929715739027046E+30
3.8,39.7,2.733948135692352359212045566E+30
3.9,40.7,3.678288746919011263487473091E+30
