x,y,z,l
3.1,23,246960619520,53668637
3.2,23,246960619520,58535437
3.3000000000000003,24,257698037760,72036864
3.4,24,257698037760,77566464
3.5,24,257698037760,83096064
3.6,25,268435456000,100171875
3.7,26,279172874240,119710136
3.8000000000000003,26,279172874240,126740536
3.9,28,300647710720,167076672
4.0,28,300647710720,175857472
