x,y,z,l
0.3,6,1105920000,88776
0.6,8,10569646080,415232
0.8999999999999999,12,44040192000,2092608
1.2,12,66437775360,2783808
1.5,14,83969966080,5518184
1.8,15,123312537600,8137125
2.0999999999999996,19,179306496000,19280649
2.4,20,214748364800,25688000
2.6999999999999997,22,236223201280,38449928
2.9999999999999996,24,257698037760,55448064
