x,y,z
0.2,4,159252480
0.4,5,921600000
0.6000000000000001,7,4954521600
0.8,9,20808990720
1.0,11,32296140800
1.2,12,48444211200
1.4000000000000001,12,66437775360
1.6,13,77972111360
1.8,14,98650030080
2.0,15,114504499200
