x,y,z
0.0,4.9,1202323456
0.1,5.5,1948057600
0.2,5.7,2601451520
0.30000000000000004,6.7,4803067904
0.4,7.3,7387938816
0.5,7.9,11585716224
0.6000000000000001,8.3,14923661312
0.7000000000000001,8.6,18504220672
0.8,9.2,24197988352
0.9,10.0,28743303168
