x,y,z
3.0,23.0,246960619520
3.1,23.7,254476812288
3.2,24.0,257698037760
3.3,24.8,266287972352
3.4,25.4,272730423296
3.5,26.1,280246616064
3.6,26.7,286689067008
3.7,27.5,295279001600
3.8,28.4,304942678016
3.9,29.0,311385128960
