trotter1,trotter2,TEPAI
"[1501.375, 3002.75, 4504.125, 6005.5, 7506.875, 9008.25, 10509.625, 12011.0]","[2001.375, 4002.75, 6004.125, 8005.5, 10006.875, 12008.25, 14009.625, 16011.0]","[56.722306810858164, 113.44461362171633, 170.1669204325745, 226.88922724343266, 283.6115340542908, 340.333840865149, 397.05614767600713, 453.7784544868653, 510.5007612977235, 567.2230681085816]"
