Lengths(Trotter-TEPAI),10011,567.2230681085816
2.0,0.6715191809884546,0.0
2.1,0.6451397256452832,0.0029727893811494774
2.2,0.6155598153865148,0.0006771103223197352
2.3,0.5786317993253243,0.0019145693267441667
2.4,0.548520095137524,0.004314784841829306
2.5,0.516680527114788,0.006910299968847561
2.6,0.48708386086306427,0.004623856328273235
2.7,0.46210786777602947,0.005479281234774524
2.8,0.4322051921391779,0.003752405087664573
2.9,0.40681164576947887,0.006814423438097625
3.0,0.3857732877446496,0.008061692803706604
