x,y,z
0.1,5.2,125337.6
0.11,6.1,149913.6
0.12000000000000001,6.5,159744
0.13,6.5,159744
0.14,6.8,167116.8
0.15000000000000002,6.9,169574.4
0.16,6.8,167116.8
0.17,6.9,169574.4
0.18,6.9,169574.4
0.19,7.1,174489.6
