x,y,z,l
0.5,4,503316480,1280704
1.0,8,4718592000,20485632
1.5,12,39636172800,103699008
2.0,13,62023270400,175784167
2.5,13,77972111360,219724167
3.0,14,106870865920,329310184
3.5,17,149736652800,687874043
4.0,19,191260262400,1097515449
4.5,22,236223201280,1916757128
5.0,23,246960619520,2433533837
