x,y,errorbars
0.0,1.0,0.0
0.2,0.9967478719039855,0.0006505417733711598
0.4,0.9876128743433032,0.001814996806008364
0.6000000000000001,0.9729773059917776,0.0032295082047579574
0.8,0.9494597337237989,0.006923608328294548
1.0,0.9215294189721446,0.008288151659680573
1.2000000000000002,0.887851773607391,0.00879065883482562
1.4000000000000001,0.847157351396309,0.011752926146869923
1.6,0.8003189409801278,0.014134390515230227
1.8,0.7500412257936384,0.013935210340818979
2.0,0.695508357299827,0.015327764235826321
2.2,0.6426117080935869,0.0171153147984949
2.4000000000000004,0.5863481023767532,0.017639392641423782
2.6,0.5309896653139008,0.01591147973847114
2.8000000000000003,0.48105461293358776,0.015406504489510125
3.0,0.4360545258650446,0.014369695557023759
3.2,0.39674304914135566,0.014697665535262094
3.4000000000000004,0.36470341516846505,0.014373499918384184
3.6,0.34050902107580455,0.020105257437534635
3.8000000000000003,0.32564951467418857,0.021602142807450955
4.0,0.3197094405813735,0.023924734421510017
4.2,0.31956133123562985,0.025792522758439854
4.4,0.32469768376966207,0.02846828942069617
4.6000000000000005,0.33651019694184564,0.030464952698963384
4.800000000000001,0.3533954432978938,0.030264822595337127
5.0,0.3719717669449393,0.030085158142205005
5.2,0.3939852907191967,0.030675340750232566
5.4,0.4149644382611089,0.030204864561070008
5.6000000000000005,0.43631933322835914,0.028657435330183736
5.800000000000001,0.4576587923736371,0.027689193033710566
6.0,0.47688308337019675,0.024355086598455263
6.2,0.49124980263835666,0.024349773228876086
6.4,0.5049272062282636,0.02212711566041798
6.6000000000000005,0.5168299762585079,0.01960549447037075
6.800000000000001,0.5262788476609328,0.019072015533801227
7.0,0.5311489183434093,0.018231177709227678
7.2,0.5332111963116086,0.01887303244312225
7.4,0.5301470535158697,0.018686890327204518
7.6000000000000005,0.5267250737536695,0.01884401475153648
7.800000000000001,0.5195717039344655,0.017912702739381465
8.0,0.5104306210189098,0.01644362349678683
8.200000000000001,0.5011887269377029,0.014168694171605371
8.4,0.4900953367970916,0.012698973177138468
8.6,0.4787786858207162,0.013210152973087814
8.8,0.46872695641827766,0.014082420766108326
9.0,0.45883706684780456,0.012146615929547503
9.200000000000001,0.4510073652881371,0.010964455292989521
9.4,0.4460577511240043,0.01034329559348382
9.600000000000001,0.4432530154971478,0.010199841889151219
9.8,0.4441575468129696,0.010331401854288021
10.0,0.4472996215149988,0.010991569282661295
