x,y,z,l
0.5,6,1669883284684800000,1732536
1.0,8,2475397241854513643520,8202752
1.5,12,923857663779752273510400,41508288
2.0,14,9401349913674132750336000,87865624
2.5,18,167847947646003471974400000,233402472
3.0,23,4270432601123271475200000000,584271507
3.5,28,62274541828177455338225664000,1229772992
4.0,34,472737043241561657180160000000,2516281384
4.5,39,2354512499070804814886181273600,4272213699
5.0,43,6066264181194719369455730688000,6362229647
