x,y,z,l
0.5,5,1979120929996800000,1002625
1.0,7,974281713266353766400,5495203
1.5,9,20536628969459668746240,17511309
2.0,10,16683134459631265382400,32021000
2.5,10,51961691374205534208000,40021000
3.0,12,1643500056499716096000000,82980288
3.5,12,2892560099439500328960000,96804288
4.0,14,10341484905041546025369600,175673624
4.5,13,9000501148124070826475520,158230137
5.0,16,65478782905618709820211200,327766016
