x,y,errorbars
0.1,1.0,0.0
0.19,0.999191789353317,0.0002934411552744532
0.28,0.9969298199384615,0.0008613388842011411
0.37,0.9931811062678584,0.0012215441948869356
0.45999999999999996,0.9878434391406412,0.0021416198108896592
0.5499999999999999,0.980428707008471,0.0022213227987605715
0.64,0.9708364883436829,0.004022696478818895
0.73,0.9604169681589093,0.004315424780808462
0.82,0.9470054748932168,0.005492286935270003
0.9099999999999999,0.9332369736440411,0.007869372563990179
1.0,0.9171978790136501,0.008642740141772957
