x,y,z,l
1.0,11,34970664960,545710
2.0,18,169869312000,4723920
3.0,26,279172874240,21266960
4.0,31,332859965440,47963510
5.0,32,343597383680,65863680
6.0,32,343597383680,78970880
7.0,32,343597383680,92078080
8.0,32,343597383680,105185280
9.0,32,343597383680,118292480
10.0,32,343597383680,131399680
