x,y
0.0,1
0.1,0.9992496476134077
0.2,0.9969974315112422
0.30000000000000004,0.9932391789056656
0.4,0.9879679671077544
0.5,0.9811750553906551
0.6000000000000001,0.9728511667300773
0.7000000000000001,0.9629880856624309
0.8,0.9515805233376209
0.9,0.9386281922481305
1.0,0.9241380173459663
1.1,0.9081264009690722
1.2000000000000002,0.8906214508265684
1.3,0.8716650730673707
1.4000000000000001,0.8513148315175854
1.5,0.8296454781964386
1.6,0.8067500662862557
1.7000000000000002,0.7827405700893117
1.8,0.7577479539309566
1.9000000000000001,0.73192165214607
2.0,0.705428442880752
2.1,0.6784507239074831
2.2,0.6511842221154837
2.3000000000000003,0.6238351912312989
2.4000000000000004,0.5966171733900381
2.5,0.569747417704047
2.6,0.5434430662127216
2.7,0.5179172272931728
2.8000000000000003,0.5066249379420441
2.9000000000000004,0.5299899885618191
3.0,0.5519997134704812
3.1,0.5724942654805035
3.2,0.5913348230014178
3.3000000000000003,0.6084057014215869
3.4000000000000004,0.6236158602183541
3.5,0.6368997791238982
3.6,0.6482177005602594
3.7,0.6575552612546338
3.8000000000000003,0.664922558893907
3.9000000000000004,0.6703527208658371
4.0,0.6739000535501715
