x,y,z,l
1.0,11,32296140800,5338641
2.0,15,114504499200,27037125
3.0,20,214748364800,96088000
4.0,28,300647710720,351473472
5.0,31,332859965440,596147701
6.0,32,343597383680,786792448
7.0,32,343597383680,917864448
8.0,32,343597383680,1048936448
9.0,32,343597383680,1180008448
10.0,32,343597383680,1311080448
