x,y
1.0,0.9241380173459766
2.0,0.7054284428807409
3.0,0.4480002865295065
4.0,0.3260999464497759
5.0,0.37183809490182984
6.0,0.4762578898017146
7.0,0.5350777118176425
8.0,0.5121651252252997
9.0,0.4558024509069558
10.0,0.445159457840417
