x,y,errorbars
0.1,0.0,0.0
0.19,0.9988028773544523,0.00047314292051740554
0.28,0.9961603226434461,0.0014891453289376092
0.37,0.9919863600597061,0.002059869821783626
0.45999999999999996,0.9856673708673054,0.003711492016160965
0.5499999999999999,0.9774644795558933,0.004595975009644324
0.64,0.9676256687163429,0.006341034317001371
0.73,0.9575221552190607,0.008403326303853546
0.82,0.9456798716730364,0.008381567271201082
0.9099999999999999,0.930025374458576,0.008341208584871059
1.0,0.9136865116912334,0.00887160587928984
