x,y,z,l
1.0,12,42094974468096,851904
2.0,25,622340761190400,15203125
3.0,38,1760696073191424,79729016
4.0,50,2638827906662400,241625000
5.0,59,3113816929861632,495579527
6.0,62,3272146604261376,689482904
7.0,64,3377699720527872,884211712
8.0,64,3377699720527872,1010040832
9.0,64,3377699720527872,1135869952
10.0,64,3377699720527872,1261699072
