x,y,z,l
1.0,10,73400320,329000
2.0,14,117440512,1780856
3.0,16,134217728,3969024
4.0,16,134217728,5279744
5.0,16,134217728,6590464
6.0,16,134217728,7901184
7.0,16,134217728,9211904
8.0,16,134217728,10522624
9.0,16,134217728,11833344
10.0,16,134217728,13144064
