x,y,z,l
1.0,12,53288632320,710208
2.0,21,198180864000,7510671
3.0,27,289910292480,23836113
4.0,32,343597383680,52789248
5.0,32,343597383680,65896448
6.0,32,343597383680,79003648
7.0,32,343597383680,92110848
8.0,32,343597383680,105218048
9.0,32,343597383680,118325248
10.0,32,343597383680,131432448
