x,y,errorbars
0.01,0.9999769397373388,2.0044002036439813e-05
0.020000000000000004,0.999937175268786,4.121489712349492e-05
0.030000000000000006,0.9998804871441592,5.446363111134587e-05
0.04000000000000001,0.9998365065159316,8.557842156072306e-05
0.05000000000000001,0.9997730302407447,0.00014431619379386823
0.06000000000000001,0.9996840933167619,0.000192428571751838
0.07,0.9995563322539607,0.000193866595723856
0.08,0.9994238343239736,0.000223811842472617
0.09000000000000001,0.9992663908141232,0.00028909230915183083
0.1,0.9991086434753449,0.0003004808443174212
