x,y,errorbars
0.01,0.9999875285580169,8.994112041475306e-06
0.020000000000000004,0.999950345473372,2.710406288019662e-05
0.030000000000000006,0.9999002217842949,7.190060901556652e-05
0.04000000000000001,0.999848674877293,0.00010855313626388383
0.05000000000000001,0.9997648576147844,0.00017508973761926958
0.06000000000000001,0.9996857733480384,0.00019897514366135495
0.07,0.9995867867836934,0.00020916125023806597
0.08,0.9994902429483277,0.00023824488322840074
0.09000000000000001,0.9993195013338569,0.0003105195426999573
0.1,0.9991972179424768,0.00033543729829814336
