x,y,errorbars
0.01,0.9999882347675502,0.0
0.02,0.9999858820819594,0.0
0.03,0.9999576475515672,0.0
0.04,0.9999317884130927,0.0
0.05,0.99987296222632,0.0
0.060000000000000005,0.9998259289607213,0.0
0.06999999999999999,0.9997696142164969,0.0
0.08,0.9996684679275842,0.0
0.09,0.9995063076744956,0.0
0.09999999999999999,0.9992615208323186,0.0
0.11,0.9991953920522041,0.0
0.12,0.9990886737422895,0.0
0.13,0.9989969805269914,0.0
0.14,0.9988204445563538,0.0
0.15000000000000002,0.9984698228743947,0.0
0.16,0.9984698228715614,0.0
0.17,0.9984439706206059,0.0
0.18000000000000002,0.9979050448047424,0.0
0.19,0.9976725681969157,0.0
0.2,0.9974741751249043,0.0
0.21000000000000002,0.9964360302176536,0.0
0.22,0.9957281165201296,0.0
0.23,0.9955276629383933,0.0
0.24000000000000002,0.994515548492071,0.0
0.25,0.993600320731245,0.0
0.26,0.9931006235428816,0.0
0.27,0.9926037081663769,0.0
0.28,0.9923163488428818,0.0
0.29000000000000004,0.9922837815846796,0.0
0.3,0.9922837815816719,0.0
0.31,0.9922953443999445,0.0
0.32,0.9916918976954041,0.0
0.33,0.9902865830940429,0.0
0.34,0.9899629723076737,0.0
0.35000000000000003,0.9887395024946738,0.0
0.36000000000000004,0.9873796326887246,0.0
0.37,0.9856362617377634,0.0
0.38,0.9856351993778392,0.0
0.39,0.9848995305350744,0.0
0.4,0.9837256591273311,0.0
0.41000000000000003,0.9833546070172408,0.0
0.42000000000000004,0.9817615777183659,0.0
0.43,0.9796639157099613,0.0
0.44,0.9796484307208388,0.0
0.45,0.9774004530334207,0.0
0.46,0.9769294159618722,0.0
0.47000000000000003,0.9764378688770697,0.0
0.48000000000000004,0.975958542621647,0.0
0.49,0.9750325929664888,0.0
0.5,0.9730982855609077,0.0
0.51,0.9731027097110689,0.0
0.52,0.9725756979517937,0.0
0.53,0.9710572215168991,0.0
0.54,0.9705147891572588,0.0
0.55,0.9694641645239583,0.0
0.56,0.9683774470834847,0.0
0.5700000000000001,0.9666995805519223,0.0
0.5800000000000001,0.9655200937050066,0.0
0.59,0.9626081412904792,0.0
0.6,0.962580866948678,0.0
0.61,0.9625528184434842,0.0
0.62,0.9612657796345747,0.0
0.63,0.9610366361682813,0.0
0.64,0.9602846988862297,0.0
0.65,0.9573028647261006,0.0
0.66,0.9567256370385415,0.0
0.67,0.9566560077975803,0.0
0.68,0.956656007795593,0.0
0.6900000000000001,0.9566225066724894,0.0
0.7000000000000001,0.9559344318917642,0.0
0.7100000000000001,0.9539218523253203,0.0
0.72,0.9527756533685239,0.0
0.73,0.9507162772632689,0.0
0.74,0.9493896148948509,0.0
0.75,0.9485469566604185,0.0
0.76,0.9451511440433136,0.0
0.77,0.9445082003067853,0.0
0.78,0.9438464759076829,0.0
0.79,0.943038142866894,0.0
0.8,0.9431058907190655,0.0
0.81,0.9423634078423955,0.0
0.8200000000000001,0.9422616498672759,0.0
0.8300000000000001,0.9409344702019681,0.0
0.8400000000000001,0.9386518697283694,0.0
0.85,0.9377270402716819,0.0
0.86,0.9361904861276085,0.0
0.87,0.9354466618903745,0.0
0.88,0.9346613730640654,0.0
0.89,0.9346894600047377,0.0
0.9,0.9315267836471998,0.0
0.91,0.9290709816244911,0.0
0.92,0.9281455291935465,0.0
0.93,0.9274284412955887,0.0
0.9400000000000001,0.9234307628707661,0.0
0.9500000000000001,0.922360480618384,0.0
0.9600000000000001,0.9204937064546332,0.0
0.97,0.9196512462963351,0.0
0.98,0.9152539624180314,0.0
0.99,0.9125492600650924,0.0
1.0,0.9116794566345675,0.0
