x,y,errorbars
0.01,0.999952941174098,0.0
0.02,0.9999105967420061,0.0
0.03,0.9998658917285859,0.0
0.04,0.9997788412553026,0.0
0.05,0.9995672351328282,0.0
0.060000000000000005,0.9995154723132774,0.0
0.06999999999999999,0.9993202398417114,0.0
0.08,0.9993178289301511,0.0
0.09,0.9993179101224487,0.0
0.09999999999999999,0.9993835833815194,0.0
0.11,0.9990666394074856,0.0
0.12,0.9989014749678614,0.0
0.13,0.9989015598581276,0.0
0.14,0.9989224742371239,0.0
0.15000000000000002,0.9986214334251932,0.0
0.16,0.9982768764563261,0.0
0.17,0.9980982079192101,0.0
0.18000000000000002,0.9978002233995045,0.0
0.19,0.9976799224321631,0.0
0.2,0.9974080261414486,0.0
0.21000000000000002,0.9974091629440776,0.0
0.22,0.9974282725098476,0.0
0.23,0.9972809353171848,0.0
0.24000000000000002,0.9971197677285573,0.0
0.25,0.9969459573388177,0.0
0.26,0.9962480172790957,0.0
0.27,0.9960385194488258,0.0
0.28,0.995655304939064,0.0
0.29000000000000004,0.9956204969623303,0.0
0.3,0.994977430398658,0.0
0.31,0.994558735990728,0.0
0.32,0.9945577605817579,0.0
0.33,0.9940785189487664,0.0
0.34,0.9935938741648952,0.0
0.35000000000000003,0.9922999879524609,0.0
0.36000000000000004,0.9917885955450938,0.0
0.37,0.9911509882357719,0.0
0.38,0.9902597171274554,0.0
0.39,0.9893031166509791,0.0
0.4,0.9892406308971027,0.0
0.41000000000000003,0.9891633046251714,0.0
0.42000000000000004,0.9874995499656241,0.0
0.43,0.9871679303596399,0.0
0.44,0.9864845325769618,0.0
0.45,0.9861391615170378,0.0
0.46,0.9857858738660163,0.0
0.47000000000000003,0.9846268749495607,0.0
0.48000000000000004,0.9831313089973361,0.0
0.49,0.9827104165666393,0.0
0.5,0.9819222455603018,0.0
0.51,0.9817737591196268,0.0
0.52,0.9814337049261757,0.0
0.53,0.9810294378085613,0.0
0.54,0.9801898033230612,0.0
0.55,0.9801898033235203,0.0
0.56,0.9793184258215117,0.0
0.5700000000000001,0.9793217001912247,0.0
0.5800000000000001,0.9767064169539488,0.0
0.59,0.9753357688133919,0.0
0.6,0.9752808981831718,0.0
0.61,0.9744047671738317,0.0
0.62,0.9714970474065268,0.0
0.63,0.9708521297495629,0.0
0.64,0.9702573364760563,0.0
0.65,0.9691118846707878,0.0
0.66,0.9688046386969711,0.0
0.67,0.9682617034969075,0.0
0.68,0.9667307319413285,0.0
0.6900000000000001,0.965709423768218,0.0
0.7000000000000001,0.9640170361745284,0.0
0.7100000000000001,0.9638725986283475,0.0
0.72,0.9630662277312514,0.0
0.73,0.9628451445116936,0.0
0.74,0.9610780099755537,0.0
0.75,0.9607789138528195,0.0
0.76,0.9601360909835657,0.0
0.77,0.9587760853265377,0.0
0.78,0.9574159609038624,0.0
0.79,0.9567182345158476,0.0
0.8,0.9561867991059276,0.0
0.81,0.9555886078581832,0.0
0.8200000000000001,0.9549655165122193,0.0
0.8300000000000001,0.954418647304585,0.0
0.8400000000000001,0.9535094695601583,0.0
0.85,0.9531271912337651,0.0
0.86,0.9519449769954853,0.0
0.87,0.9518097844803721,0.0
0.88,0.9493029474836632,0.0
0.89,0.9491989950863675,0.0
0.9,0.9482991198935808,0.0
0.91,0.9472429596275886,0.0
0.92,0.945941773150055,0.0
0.93,0.9446084197532355,0.0
0.9400000000000001,0.9436130721556302,0.0
0.9500000000000001,0.9431185513150048,0.0
0.9600000000000001,0.9430792182906147,0.0
0.97,0.9421554497253826,0.0
0.98,0.9400297300353748,0.0
0.99,0.939781748627649,0.0
1.0,0.9374543845386274,0.0
