x,y
0.0,1
0.1,0.9992484180534986
0.2,0.9969755953969806
0.30000000000000004,0.9931269007928937
0.4,0.987617633943435
0.5,0.9803447191493821
0.6000000000000001,0.9712013825673025
0.7000000000000001,0.96009322027369
0.8,0.9469538935639583
0.9,0.9317587559375309
1.0,0.9145349151625012
