x,y,z
2.0,15.0,114504499200
2.1,15.0,114504499200
2.2,15.0,114504499200
2.3,15.0,114504499200
2.4,15.0,114504499200
2.5,15.0,114504499200
2.6,15.0,114504499200
2.7,15.0,114504499200
2.8,15.0,120376524800
2.9,15.0,123312537600
