x,y,z
1.0,21.2,202710712320
1.1,21.9,215134240768
1.2,23.4,240702717952
1.3,24.5,263066746880
1.4,25.5,273804165120
1.5,26.3,282394099712
1.6,27.0,289910292480
1.7000000000000002,27.6,296352743424
1.8,28.4,304942678016
1.9,29.2,313532612608
