x,y
0.0,1
0.1,0.9992644926278347
0.2,0.9970564825473496
0.30000000000000004,0.9933708612534038
0.4,0.9881975741924391
0.5,0.981519847719006
0.6000000000000001,0.9733123586632966
0.7000000000000001,0.963539886861861
0.8,0.9521570034773872
0.9,0.939109273534193
1.0,0.9243363083517808
1.1,0.9077767974931628
1.2000000000000002,0.889375412778317
1.3,0.8690912168238861
1.4000000000000001,0.846907017897328
1.5,0.8228389151140256
1.6,0.7969451698909376
1.7000000000000002,0.769333544341919
1.8,0.7401662946435257
1.9000000000000001,0.7096621744054301
2.0,0.6780950221200783
2.1,0.6457887723560257
2.2,0.6131090254516813
2.3000000000000003,0.5804515951570777
2.4000000000000004,0.5482287090979798
2.5,0.5168537220928765
2.6,0.48672532897521065
2.7,0.4582122996023607
2.8000000000000003,0.43163971126965067
2.9000000000000004,0.40727752521387617
3.0,0.385332165211863
