x,y,errorbars
0.1,1.0,0.0
0.19,0.999339288248421,0.0004039946123348916
0.28,0.9965036950235424,0.0018159844839626068
0.37,0.9924390357516375,0.0034940212688825277
0.45999999999999996,0.9872686208244019,0.004106187424024854
0.5499999999999999,0.9793416318288214,0.0055501437813213535
0.64,0.9713702450923971,0.005345489294603055
0.73,0.9600841282017305,0.0074083588186030485
0.82,0.9480112385312532,0.009571195927206518
0.9099999999999999,0.9343024564712643,0.009602124453414565
1.0,0.9179449941598806,0.012042742694344587
