x,y,z
3.0,19.0,204010946560
3.1,19.5,209379655680
3.2,20.2,216895848448
3.3,21.0,225485783040
3.4,21.4,229780750336
3.5,22.0,236223201280
3.6,22.5,241591910400
3.7,23.0,246960619520
3.8,23.8,255550554112
3.9,24.2,259845521408
