trotter1,trotter2,TEPAI
"[9990.916666666666, 19981.833333333332, 29972.75, 39963.666666666664, 49954.58333333333, 59945.5, 69936.41666666666, 79927.33333333333, 89918.25, 99909.16666666666, 109900.08333333333, 119891.0]","[13334.25, 26668.5, 40002.75, 53337.0, 66671.25, 80005.5, 93339.75, 106674.0, 120008.25, 133342.5, 146676.75, 160011.0]","[226.88839303906494, 453.7767860781299, 680.6651791171948, 907.5535721562597, 1134.4419651953247, 1361.3303582343897, 1588.2187512734545, 1815.1071443125195, 2041.9955373515845, 2268.8839303906493]"
