x,y,z
0.1,3,39813120
0.2,4,106168320
0.30000000000000004,4,188743680
0.4,4,283115520
0.5,4,503316480
0.6,5,629145600
0.7000000000000001,6,943718400
0.8,8,2359296000
0.9,8,2949120000
1.0,8,4718592000
