trotter1,trotter2,TEPAI
"[565.5, 1131.0, 1696.5, 2262.0, 2827.5, 3393.0, 3958.5, 4524.0, 5089.5, 5655.0]","[4001.1, 8002.2, 12003.3, 16004.4, 20005.5, 24006.6, 28007.7, 32008.8, 36009.9, 40011.0]","[56.722306810858164, 113.44461362171633, 170.1669204325745, 226.88922724343266, 283.6115340542908, 340.333840865149, 397.05614767600713, 453.7784544868653, 510.5007612977235, 567.2230681085816]"
