x,y,z,l
0.1,11,3708162146304,11197703
0.2,18,101880818565120,98053416
0.30000000000000004,30,670961133158400,680751000
0.4,37,1220159943475200,1702599289
0.5,47,2402982662504448,4361915699
0.6,53,2797157581062144,7505336201
0.7000000000000001,57,3008263813595136,10891755909
0.8,61,3219370046128128,15256073953
0.9,62,3272146604261376,18020695064
1.0,63,3324923162394624,21007198611
