x,y
0.0,1
0.1,0.9992484623156739
0.2,0.9969771126684066
0.30000000000000004,0.993136512911579
0.4,0.9876526555454571
0.5,0.9804405206939991
0.6000000000000001,0.9714203134131784
0.7000000000000001,0.9605340311514619
0.8,0.9477600255809564
0.9,0.933123596625767
1.0,0.9167023182310958
1.1,0.8986256276550744
1.2000000000000002,0.8790690701381945
1.3,0.8582443363519674
1.4000000000000001,0.8363867438239776
1.5,0.8137420232333972
1.6,0.7905541598005262
1.7000000000000002,0.7670556495894822
1.8,0.7434609484707609
1.9000000000000001,0.7199632354728828
2.0,0.6967340070518173
2.1,0.6739245730582554
2.2,0.6516683119661375
2.3000000000000003,0.6300825875797909
2.4000000000000004,0.6092695066762426
2.5,0.5893151376526777
2.6,0.5702873158600714
2.7,0.5522326241863488
2.8000000000000003,0.5351734615342656
2.9000000000000004,0.5191062308921214
3.0,0.5040015683431117
3.1,0.5101927842012478
3.2,0.5235463248064195
3.3000000000000003,0.5361377400438927
3.4000000000000004,0.5480453193227802
3.5,0.5593370428852384
3.6,0.5700616966808684
3.7,0.5802422853449344
3.8000000000000003,0.5898727189441866
3.9000000000000004,0.5989182918426545
4.0,0.6073199322316232
