x,y,z
0.1,4.1,281346048
0.2,4.4,617873408
0.30000000000000004,5.0,1129840640
0.4,5.4,1433600000
0.5,5.5,1540751360
0.6,5.6,2044641280
0.7000000000000001,5.6,2266890240
0.8,6.1,3181445120
0.9,6.2,3693477888
1.0,7.2,8038907904
