x,y,z
3.0,31.0,1.346166636147151283583495841E+166
3.1,31.0,1.561645122711652131662678546E+166
3.2,31.0,1.010266396328230227391237778E+166
3.3,31.1,9.258241514503773253469330491E+165
3.4,30.2,7.271253158219552804047481475E+165
3.5,29.9,4.461518379246370439152734391E+165
3.6,30.0,3.783062754511745841638867145E+165
3.7,29.8,2.906455208449790955215747365E+165
3.8,29.6,3.356852855736342153645845099E+165
3.9,29.6,3.655591765850582736984379622E+165
