trotter1,trotter2,TEPAI
"[4010.1, 8020.2, 12030.3, 16040.4, 20050.5, 24060.6, 28070.7, 32080.8, 36090.9, 40101.0]","[8010.1, 16020.2, 24030.300000000003, 32040.4, 40050.5, 48060.600000000006, 56070.700000000004, 64080.8, 72090.90000000001, 80101.0]","[4355.755255694419, 8711.510511388838, 13067.265767083258, 17423.021022777677, 21778.776278472098, 26134.531534166515, 30490.286789860933, 34846.042045555354, 39201.797301249775, 43557.552556944196]"
