x,y
0.1,0.9992500017189891
0.2,0.9970040089078644
0.3,0.9932735276053615
0.4,0.9880762316315619
0.5,0.981433965653084
0.6,0.9733702565777534
0.7,0.9639076452728251
0.7999999999999999,0.9530651064358799
0.8999999999999999,0.9408558949560084
0.9999999999999999,0.927286115153247
1.0999999999999999,0.9123541598785112
1.2,0.8960513406407374
1.3,0.8783637719461892
1.4,0.8592753297037163
1.5,0.838771830406105
1.5999999999999999,0.8168461114283656
1.7,0.7935037132132811
1.8,0.7687688407483602
1.9,0.7426902409734674
2.0,0.7153465097873293
2.0999999999999996,0.686850692386978
2.1999999999999997,0.6573534668689504
2.3,0.6270448861479836
2.4,0.5961542441666294
2.5,0.564948053259311
2.6,0.533725975463705
2.6999999999999997,0.5028147835604616
2.8,0.47256048185807126
2.9,0.4433189065146567
3.0,0.4154454611914535
3.0999999999999996,0.38928459461003057
3.1999999999999997,0.3651581608200097
3.3,0.34335520151089555
3.4,0.32412279618511175
3.5,0.3076587164709167
3.5999999999999996,0.2941062903820518
3.6999999999999997,0.283551002495258
3.8,0.2760202239226647
3.9,0.2714850604469621
4.0,0.2698642246930434
