x,y,z
3.0,26.3,9.70804064152407458984675513E+160
3.1,27.4,1.984076978809045379710294954E+162
3.2,28.2,4.037887733150823139326391045E+164
3.3,29.8,1.837526670134129393012216791E+166
3.4,30.5,2.609594424718382387727179715E+168
3.5,31.8,7.549450779469277047189258108E+170
3.6,33.2,1.095984083461022797152286463E+173
3.7,35.2,4.708801410696750955973195404E+174
3.8,36.8,6.877943748801601284211336901E+177
3.9,39.2,1.052506831684281939567639064E+179
