x,y,errorbars
0.0,1.0,0.0
0.1,0.9993353789418482,0.00034253060591858995
0.2,0.9973926851123129,0.0007850982222166444
0.30000000000000004,0.9942975183010633,0.001311551867534023
0.4,0.9897940716679929,0.001138926721039554
0.5,0.984060762289087,0.0020213426661689657
0.6000000000000001,0.9751069576680029,0.0027603024138734733
0.7000000000000001,0.9651018836374228,0.00363877443984844
0.8,0.9521441385016771,0.0038615976842249038
0.9,0.9395841135752242,0.004882267087167912
1.0,0.9249593852818702,0.00599790530126758
